Title,Abstract,Subfield,Link
Target Capacity Based Resource Optimization for Multiple Target Tracking in Radar Network,"In this paper, a target capacity based resource optimization (TC-RO) scheme is developed for multiple target tracking (MTT) application in radar networks. The key idea of this scheme is to coordinate the transmit power and dell time resource usage of multiple radars in order to increase the number of the targets that can be tracked with predetermined accuracy requirements. We adopt the Bayesian Cramér-Rao lower bound as a metric function to quantify the MTT accuracies, and build the TC-RO scheme as a non-smooth and non-convex optimization problem. To deal with this problem, we design an efficient three-step solution technique which incorporates relaxation and fine-tuning process. Specifically, we first relax the resulting optimization problem as a smooth one by applying sigmoid-type transformation to its objective, and then develop an appropriate method to find a local minimum to the relaxed non-convex problem with guaranteed convergence. After that, the local minimum of the relaxed problem is used as an initial point and a fine-tuning process is performed to search for a reasonable feasible solution to the original non-smooth optimization problem. Simulation results demonstrate that the proposed TC-RO scheme can greatly increase the target capacity of the radar network when compared with the traditional uniform allocation scheme.",OPS,https://www.semanticscholar.org/paper/73a73116de93e6531ecfcb91db82f2842330742a
Flexible Resource Optimization for GEO Multibeam Satellite Communication System,"Conventional GEO satellite communication systems rely on a multibeam foot-print with a uniform resource allocation to provide connectivity to users. However, applying uniform resource allocation is inefficient in presence of non-uniform demand distribution. To overcome this limitation, the next generation of broadband GEO satellite systems will enable flexibility in terms of power and bandwidth assignment, enabling on-demand resource allocation. In this paper, we propose a novel satellite resource assignment design whose goal is to satisfy the beam traffic demand by making use of the minimum transmit power and utilized bandwidth. The motivation behind the proposed design is to maximize the satellite spectrum utilization by pushing the spectrum reuse to affordable limits in terms of tolerable interference. The proposed problem formulation results in a non-convex optimization structure, for which we propose an efficient tractable solution. We validate the proposed method with extensive numerical results, which demonstrate the efficiency of the proposed approach with respect to benchmark schemes.",OPS,https://www.semanticscholar.org/paper/ca8a888b19070f2f24ca77023f247ed589ecc249
A Lightweight Authentication Protocol for UAV Networks Based on Security and Computational Resource Optimization,"The widespread use of Unmanned Aerial Vehicles (UAV) has made the security and computing resource application efficiency of UAV a hot topic in the security field of the Internet of Things. In this paper, an optimized lightweight identity security authentication protocol, Optimized Identity Authentication Protocol (ODIAP) is proposed for Internet of Drones (IoD) networks. The protocol is targeted to the security risks faced by IoD networks, and proposes the security authentication mechanism consisting of 3 phases and 7 authentication processes, which enables the protocol has both forward and backward security, and can resist mainstream network attacks. Meanwhile, this paper fully considers the computational load and proposes the identity information generation and verification method based on the Chinese residual theorem, which reduces the computational load of resource-constrained nodes and shifts the complex computational process to server nodes with abundant computational resources. Moreover, after security protocol analysis and tool verification based on the automated security verification tool Proverif, the protocol in this paper has complete security. At the same time, the performance analysis and comparison with other mainstream protocols shows that this protocol effectively optimizes the use of computing resources without compromising security.",OPS,https://www.semanticscholar.org/paper/cb1038974a7ff996f0742572ade50cc2430bdeef
Joint Waveform Control and Resource Optimization for Maneuvering Targets Tracking in Netted Colocated MIMO Radar Systems,"In netted colocated multiple-input multiple-output (MIMO) radar system (NCMRS), constrained to the limited resource, one must decide when to run the NCMRS, which nodes are to be activated, how much energy should be consumed, and which waveform type as well as parameter should be transmitted by each activated node. To this end, in this article, we consider the problem of joint waveform control and space-time resource management for maneuvering targets tracking in NCMRS. First, the joint waveform type as well as parameter selection and space-time resource management optimization model is proposed, where both the network system resource consumption and the overall tracking performance of maneuvering targets are considered and employed as the network comprehensive cost. Then, to solve the established optimization problem efficiently, a modified particle swarm optimization (MPSO)-based joint waveform control and space-time resource optimization (JWCSTRO) algorithm is put forward. In the MPSO-based JWCSTRO algorithm, the system sampling period, the activated nodes, the node-target assignment, and the subarray number, transmit energy and transmit waveform type, as well as parameter of each activated node can be adjusted jointly and adaptively, where the former five implement the space-time resource optimization and the last one achieves the waveform control in NCMRS. Finally, numerical simulation results demonstrate the effectiveness of the proposed MPSO-based JWCSTRO algorithm. Furthermore, compared with the five other benchmark algorithms, the maximum and minimum improvement ratios of the network comprehensive cost of the proposed MPSO-based JWCSTRO algorithm are 44.89% and 21.68%, respectively.",OPS,https://www.semanticscholar.org/paper/f34aa6120a6880214764c9932a329344c4ae86e6
Resource Optimization and Delay Guarantee Virtual Network Function Placement for Mapping SFC Requests in Cloud Networks,"Since the advent of network function virtualization (NFV), cloud service providers (CSPs) can implement traditional dedicated network devices as software and flexibly instantiate network functions (NFs) on common off-the-shelf servers. NFV technology enables CSPs to deploy their NFs to a cloud data center in the form of virtual network functions (VNFs) without costly capital expenditures and operating expenses. However, it is an essential but intractable issue for CSPs to devise a suitable VNF placement scheme to optimize network resource consumption and improve network performance. In this article, we focus on the VNF placement problem for mapping users’ service function chain requests (SFCRs) in cloud networks. To enhance network resource utilization, we consider the fundamental resource overheads and implementation method of VNFs. The VNF placement problem is formulated as an integer linear programming model with the aim of minimizing the total network resource consumption while guaranteeing the delay requirements of SFCRs. We devise a two-phase optimization solution (TPOS) to solve the problem. TPOS contains a mapping phase to map SFCRs on servers and an adjustment phase to optimize the placement of VNFs and VNF requests. Evaluation results demonstrate that TPOS can derive near-optimal server resource consumption and significantly enhance network resource utilization. TPOS can guarantee the delay requirements of SFCRs and outperform contrastive schemes in terms of activated servers, SFCR acceptance ratio, and average VNF utilization.",OPS,https://www.semanticscholar.org/paper/e674fc0a149c5aebbfa634c9f8ef4043eca4a9c3
Joint Trajectory-Resource Optimization in UAV-Enabled Edge-Cloud System With Virtualized Mobile Clone,"This article studies an unmanned aerial vehicle (UAV)-enabled edge-cloud system, where UAV acts as a mobile edge computing (MEC) server interplaying with remote central cloud to provide computation services to ground terminals (GTs). The UAV-enabled edge-cloud system implements a virtualized network function, namely, mobile clone (MC), for each GT to help execute their offloaded tasks. Through such network function virtualization (NFV) implemented on top of the UAV-enabled edge-cloud system, GTs can have extended computation capability and prolonged battery lifetime. We aim to jointly optimize the allocation of resource and the UAV trajectory in the 3-D spaces to minimize the overall energy consumption of the UAV. The proposed solution, therefore, can extend the endurance of the UAV and support reliable MC functions for GTs. This article solves the complicated optimization problem through a block coordinate descent algorithm in an iterative way. In each iteration, the allocation of resource is modeled as a multiple constrained optimization problem given predefined UAV trajectory, which can be reformulated into a more tractable convex form and solved by successive convex optimization and Lagrange duality. Second, given the allocated resource, the optimization of the trajectory of rotary-wing/fixed-wing UAV can be formulated into a series of convex quadratically constrained quadratically program (QCQP) problems and solved by the standard convex optimization techniques. After the block coordinate descent algorithm converges to a prescribed accuracy, a high-quality suboptimal solution can be found. According to the simulation, the numerical results verify the effectiveness of our proposed solution in contrast to the baseline solutions.",OPS,https://www.semanticscholar.org/paper/9909ae623e11a612ed7ef3805ae401664238dea7
Cognitive Carrier Resource Optimization for Internet-of-Vehicles in 5G-Enhanced Smart Cities,"Internet-of-Vehicles (IoV), an important part of Intelligent Transportation Systems, is one of the most strategic applications in smart cities initiatives. The mMTC and URLLC functions of 5G are especially crucial for ensuring the connectivity and communication needs of rapidly moving IoVs. In this backdrop, network virtualization, cognitive computing along with smart spectrum resource management to the virtual networks will play a key role in solving the spectrum resource challenge. In this article, we propose a dynamic carrier resource allocation scheme for supporting IoV systems in smart cities enabled by cloud radio access networks (CRAN)-based 5G carriers. In CRAN-based 5G networks, the carrier resource allocated to the virtual networks can be centrally managed and shared to meet the dynamic demand of cell capacities caused by the rapid movement of IoVs, and the response to this dynamic allocation will become more time critical. The proposed cognitive carrier resource optimization is achieved by enhancing the ability to predict movement of IoVs, hence the dynamically changing demand for carrier resources. As an enhancement of the traditional Markov Model, our prediction model introduces vehicles' mobility analysis in order to allow the construction of a more precise flow transition matrix to improve the prediction result. Numerical results are provided to show the performance improvement of the proposed method.",OPS,https://www.semanticscholar.org/paper/f552ef2a44b31e3743940adac5a3e76ba1533059
Ant colony resource optimization for Industrial IoT and CPS,"Internet‐of‐Things (IoT) enabled cyber‐physical systems (CPS) is a system in which communication between the physical devices and the cyber environment runs independently without any user interaction. Several optimization algorithms have been used for determining the optimal solutions that can reduce the production cost and/or enhance the production efficiency with in limited time‐periods. However, existing optimization approaches have failed to solve the issues in the complex manufacturing process. To overcome this issue, a novel technique called directed acyclic graph theory based multiobjective oppositional learnt artificial ant colony resource optimization (DAGT‐MOLAACRO) technique has been introduced in this study for solving the complex manufacturing process in the industry. Initially, IoT devices are used in the industrial sector for sensing and collecting data. Then the collected data is sent to the cyberspace of the CPS system with the least latency. Then, the CPS system collects the data generated from the industrial IoT devices that is stored in cyberspace with lesser memory consumption. MOLAACRO is applied to find the optimal solution among the population that satisfies the resource constraints by constructing the directed acyclic graph. In this way, the DAGT‐MOLAACRO technique reduces the time complexity with minimal latency and computation overhead. For verification purposes, our experimental work has been carried out using different performance metrics such as data latency, time complexity, and computation overhead with respect to the number of IoT devices and the amount of data collected. The results show that the DAGT‐MOLAACRO technique has better performance with reductions in terms of time complexity by 10%, latency by 17%, and the computation overhead by 11% against the existing works in literature.",OPS,https://www.semanticscholar.org/paper/5fd242a5240975d419841c00ae80db2293c0345d
Fuzzy-multi-mode Resource-constrained Discrete Time-cost-resource Optimization in Project Scheduling Using ENSCBO,"Construction companies are required to employ effective methods of project planning and scheduling in today's competitive environment. Time and cost are critical factors in project success, and they can vary based on the type and amount of resources used for activities, such as labor, tools, and materials. In addition, resource leveling strategies that are used to limit fluctuations in a project's resource consumption also affect project time and cost. The multi-mode resource-constrained discrete-time–cost-resource optimization (MRC-DTCRO) is an optimization tool that is developed for scheduling of a set of activities involving multiple execution modes with the aim of minimizing time, cost, and resource moment. Moreover, uncertainty in cost should be accounted for in project planning because activities are exposed to risks that can cause delays and budget overruns. This paper presents a fuzzy-multi-mode resource-constrained discrete-time–cost-resource optimization (F-MRC-DTCRO) model for the time-cost-resource moment tradeoff in a fuzzy environment while satisfying all the project constraints. In the proposed model, fuzzy numbers are used to characterize the uncertainty of direct cost of activities. Using this model, different risk acceptance levels of the decision maker can be addressed in the optimization process. A newly developed multi-objective optimization algorithm called ENSCBO is used to search non-dominated solutions to the fuzzy multi-objective model. Finally, the developed model is applied to solve a benchmark test problem. The results indicate that incorporating the fuzzy structure of uncertainty in costs to previously developed MRC-DTCRO models facilitates the decision-making process and provides more realistic solutions.",OPS,https://www.semanticscholar.org/paper/50d8ef8b79ac244946867dba3daf056bdde7d299
Resource optimization for the quantum Internet,"The quantum Internet enables networking based on the fundamentals of quantum mechanics. Here, we define methods and procedures of resource prioritization and resource balancing for the quantum Internet. The aim of the proposed solutions is to optimize the resource allocation mechanisms and to reduce the resource consumptions of the network entities.",OPS,https://www.semanticscholar.org/paper/d11c2ad6d18205465c3901fc8282ff8dce08500b
Federated Learning for Edge Networks: Resource Optimization and Incentive Mechanism,"Recent years have witnessed a rapid proliferation of smart Internet of Things (IoT) devices. IoT devices with intelligence require the use of effective machine learning paradigms. Federated learning can be a promising solution for enabling IoT-based smart applications. In this article, we present the primary design aspects for enabling federated learning at the network edge. We model the incentive- based interaction between a global server and participating devices for federated learning via a Stackelberg game to motivate the participation of the devices in the federated learning process. We present several open research challenges with their possible solutions. Finally, we provide an outlook on future research.",OPS,https://www.semanticscholar.org/paper/2a3d09bbdfe21418ce75d6973f71028fa9192b89
Transfer Learning-powered Resource Optimization for Green Computing in 5G-Aided Industrial Internet of Things,"Objective: Green computing meets the needs of a low-carbon society and it is an important aspect of promoting social sustainable development and technological progress. In the investigation, green computing for resource management and allocation issues is only discussed. Therefore, in the context of the 5G communication network, the investigation of the data classification and resource optimization of the Internet of Things are conducted. Method: The virtualization architecture of the heterogeneous wireless network resource based on 5G technology is designed. The related investigation is conducted based on 5G network and Internet of Things technology. Under the traditional method, the transfer learning is introduced to improve the AdaBoost (Adaptive Boosting) algorithm to classify the data. The investigated complete resource reuse method is used to optimize resources. A method that a sub-channel can be reused by a cellular link and any number of D2D links at the same time is proposed to conduct resource optimization investigation. Results: The investigation indicates that the classification accuracy of the algorithm is excellent for the data classification of the Internet of Things and has different advantages in various aspects compared with other algorithms. The designed algorithm can find a larger set of resource reuse and have a significant increase in spectrum utilization efficiency. Conclusion: The investigation can contribute to the boom in the Internet of Things in terms of data classification and resource optimization based on 5G.",OPS,https://www.semanticscholar.org/paper/39bf9f87a8e31b70f6cb08fb80d351eb8a610885
Stochastic Resource Optimization of Random Access for Transmitters With Correlated Activation,"For a range of scenarios arising in sensor networks, control and edge computing, communication is event-triggered; that is, in response to the environment of the communicating devices. A key feature of device activity in this setting is correlation, which is particularly relevant for sensing of physical phenomena such as earthquakes or flooding. Such correlation introduces a new challenge in the design of resource allocation and scheduling for random access that aim to maximize throughput or expected sum-rate, which do not admit a closed-form expression. In this letter, we develop stochastic resource optimization algorithms to design a random access scheme that provably converge with probability one to locally optimal solutions of the throughput and the sum-rate. A key feature of the stochastic optimization algorithm is that the number of parameters that need to be estimated grows at most linearly in the number of devices. We show via simulations that our algorithms outperform existing approaches in terms of the expected sum-rate by up to 30% for a moderate number of available slots.",OPS,https://www.semanticscholar.org/paper/ff9c34e2c980d71a58fe30a73b422da1f0a28d4b
Resource Optimization for Signal Recognition in Satellite MEC with Federated Learning,"Currently, limited resources and data privacy have influenced the development of signal modulation recognition in satellite communications. To solve the above issues, mobile edge computing (MEC) and federated learning (FL) are considered to signal modulation recognition on satellite communications in this paper. FL enables distributed learning with local datasets and allows model parameters instead of the whole training datasets being shared during learning process. MEC technology reduces transmission delay and energy consumption via setting up edge servers on Medium Earth Orbit (MEO) satellites close to Low Earth Orbit (LEO) satellites, High Attitude Platforms (HAPs) and Unmanned Aerial Vehicles (UAVs) replacing central server on Geostationary Earth Orbit (GEO) satellites. To accelerate the learning process and improve the resource allocation strategy simultaneously, we formulate a joint delay ratio and energy efficiency optimization problem. We introduce a Q-learning based algorithm to solve the problem. The experimental results indicate that the accuracy of the proposed scheme is almost the same as the scheme without resource optimization while the required resource is 10% less than the classical algorithms. Meanwhile, the computation complexity of the Q-learning based algorithm is $O(n^{2})$, much lower than the ergodic scheme $(O(n^{3}))$.",OPS,https://www.semanticscholar.org/paper/43969cb92e864046fbd60b99f47ebdb7d77b3676
Multilevel Task Offloading and Resource Optimization of Edge Computing Networks Considering UAV Relay and Green Energy,"Unmanned aerial vehicle (UAV)-assisted relay mobile edge computing (MEC) network is a prominent concept, where network deployment is flexible and network coverage is wide. In scenarios such as emergency communications and low-cost coverage, optimization of offloading methods and resource utilization are important ways to improve system effectiveness due to limited terminal and UAV energy and hardware equipment. A multilevel edge computing network resource optimization model on the basis of UAV fusion that provides relay forwarding and offload services is established by considering the initial energy state of the UAV, the green energy charging function, and the reliability of computing offload. With normalized system utility function maximization as the goal, a Markov decision process algorithm meets the needs of the practical application scene and provides a flexible and effective unloading mode. This algorithm is adopted to solve the optimal offloading mode and the optimal resource utilization scheme. Simulations verify the effectiveness and reliability of the proposed multilevel offloading model. The proposed model can optimize system resource allocation and effectively improve the utility function and user experience of computing offloading systems.",OPS,https://www.semanticscholar.org/paper/7d4d8c8793f15e27b32d19a273a5194f6bad0293
Joint Availability Guarantee and Resource Optimization of Virtual Network Function Placement in Data Center Networks,"Network Function Virtualization (NFV) is a promising technology that decouples network functions from the physical device on which they deployed. Network service in NFV is deployed as Service Function Chain (SFC) that consists of an ordered set of Virtual Network Functions (VNFs). In this paper, we focus on the VNF placement problem in data center networks considering availability guarantee and resource optimization. Firstly, we define an availability model that takes both physical device failures and VNF failures into consideration when evaluating the availability of SFC. Secondly, we propose a novel Joint Path-VNF (JPV) backup model that combines path backup and VNF backup in a joint way. In the JPV backup model, resource consumption can be effectively reduced. Finally, we design an Affinity-Based Algorithm (ABA) to reduce physical link consumption when map VNFs. The evaluation results show that ABA and JPV can achieve better availability improvement (99.99%) with less resource (reduce 40% PL consumption).",OPS,https://www.semanticscholar.org/paper/459c963874cf874b55f096ba863cbdcd45b535a4
"Artificial Intelligence for Predictive Maintenance Applications: Key Components, Trustworthiness, and Future Trends","Predictive maintenance (PdM) is a policy applying data and analytics to predict when one of the components in a real system has been destroyed, and some anomalies appear so that maintenance can be performed before a breakdown takes place. Using cutting-edge technologies like data analytics and artificial intelligence (AI) enhances the performance and accuracy of predictive maintenance systems and increases their autonomy and adaptability in complex and dynamic working environments. This paper reviews the recent developments in AI-based PdM, focusing on key components, trustworthiness, and future trends. The state-of-the-art (SOTA) techniques, challenges, and opportunities associated with AI-based PdM are first analyzed. The integration of AI technologies into PdM in real-world applications, the human–robot interaction, the ethical issues emerging from using AI, and the testing and validation abilities of the developed policies are later discussed. This study exhibits the potential working areas for future research, such as digital twin, metaverse, generative AI, collaborative robots (cobots), blockchain technology, trustworthy AI, and Industrial Internet of Things (IIoT), utilizing a comprehensive survey of the current SOTA techniques, opportunities, and challenges allied with AI-based PdM.",OPS,https://www.semanticscholar.org/paper/402303ecf9fe73d152543a4e78d4014f1c7e2df2
Marine Propulsion Health Monitoring: Integrating Neural Networks and IoT Sensor Fusion in Predictive Maintenance,"The maritime sector is shifting towards predictive maintenance to improve marine propulsion system dependability and efficiency. This research introduces neural networks and IoT sensor fusion for marine propulsion health monitoring. Real-time operational data is collected by a sophisticated sensor array spanning crucial propulsion system components. Fusing sensor data using modern IoT algorithms gives a comprehensive overview of system health. The suggested technique uses neural networks for predictive maintenance. A deep learning model analyses sensor-fused data to detect flaws or performance deterioration. Training the neural network on past data from various operating situations allows it to adapt and forecast faults. The model's capacity to learn and develop improves its vessel operating state adaptation. Neural networks and IoT sensor fusion offer early defect identification and dynamic maintenance schedules. Low downtime, operating expenses, and marine propulsion system longevity are achieved using this strategy. Case studies and simulations indicate that the suggested system can predict and avoid significant failures, making it suitable for marine use.",OPS,https://www.semanticscholar.org/paper/322a433c4c5d532f32edd16d5a488d12c8d9a51a
AI in renewable energy: A review of predictive maintenance and energy optimization,"In the dynamic landscape of the burgeoning renewable energy sector, optimizing energy output, ensuring robust infrastructure maintenance, and seamless integration into the grid present formidable challenges. This paper delves into the transformative potential of artificial intelligence (AI) as a solution to these critical issues. The focus of this study is on the current state of AI applications within the renewable energy domain, particularly honing in on its profound impact on predictive maintenance and energy optimization across diverse sources such as solar, wind, and hydro. By examining the underlying AI techniques employed in this context, the research seeks to unravel the intricacies of how AI contributes to enhancing the efficiency and sustainability of renewable energy systems. A critical component of this exploration involves the analysis of successful case studies, illustrating real-world applications where AI has made substantial strides in predictive maintenance and energy optimization. These cases provide tangible evidence of the practical implications of incorporating AI into renewable energy practices. The research explores AI’s role in renewable energy, focusing on emerging trends and future directions. It aims to understand AI’s transformative influence on optimization, sustainability, and energy efficiency, fostering a more resilient and efficient energy landscape. AI is revolutionizing the renewable energy sector, transforming infrastructure maintenance, energy generation optimization, and integrating renewable sources into the grid. Its advanced analytics, predictive capabilities, and optimization are crucial in achieving global renewable energy targets. As AI technology evolves, its impact on the renewable energy landscape will deepen, paving the way for a cleaner, more sustainable future. By harnessing AI’s power, we can accelerate the transition towards a renewable energy future, ensuring a thriving planet for future generations.",OPS,https://www.semanticscholar.org/paper/91ac58f3877e6fb04049373e792bd44918a65380
Artificial intelligence (AI) in renewable energy: A review of predictive maintenance and energy optimization,"The integration of Artificial Intelligence (AI) in the renewable energy sector has emerged as a transformative force, enhancing the efficiency and sustainability of energy systems. This paper provides a comprehensive review of the application of AI in two critical aspects of renewable energy in relation to predictive maintenance and energy optimization. Predictive maintenance, enabled by AI, has revolutionized the renewable energy landscape by predicting and preventing equipment failures before they occur. Utilizing machine learning algorithms, AI analyzes vast amounts of data from sensors and historical performance to identify patterns indicative of potential faults. This proactive approach not only minimizes downtime but also extends the lifespan of renewable energy infrastructure, resulting in substantial cost savings and improved reliability. Furthermore, AI plays a pivotal role in optimizing the energy output of renewable sources. Through advanced data analytics and real-time monitoring, AI algorithms can adapt to changing environmental conditions, predicting energy production patterns and optimizing resource allocation. This ensures maximum energy yield from renewable sources, making them more competitive with traditional energy sources. The paper delves into specific AI techniques such as deep learning, neural networks, and predictive analytics employed for predictive maintenance and energy optimization in various renewable energy systems like solar, wind, and hydropower. Challenges and opportunities associated with implementing AI in renewable energy are discussed, including data security, interoperability, and the need for standardized frameworks. The synthesis of AI technologies with renewable energy not only addresses operational challenges but also contributes to the global transition towards sustainable and clean energy solutions. This review serves as a valuable resource for researchers, practitioners, and policymakers seeking insights into the evolving landscape of AI applications in the renewable energy sector. As technology continues to advance, the synergies between AI and renewable energy are poised to shape the future of the global energy paradigm.",OPS,https://www.semanticscholar.org/paper/b9609f23d937b3524e9a2acfe2a501ffc2606003
Transforming equipment management in oil and gas with AI-Driven predictive maintenance,"The oil and gas industry faces significant challenges in managing equipment maintenance due to the complexity and criticality of its assets. Traditional maintenance approaches are often reactive and inefficient, leading to costly downtime and safety risks. However, the emergence of artificial intelligence (AI) and predictive maintenance technologies offers a transformative solution to these challenges. This paper explores the role of AI-driven predictive maintenance in revolutionizing equipment management in the oil and gas sector. AI-driven predictive maintenance leverages machine learning algorithms to analyze equipment data and predict when maintenance is required before a breakdown occurs. By monitoring equipment performance in real-time, AI can identify potential issues early, allowing operators to take proactive maintenance actions. This approach helps minimize downtime, reduce maintenance costs, and improve overall equipment reliability and safety. The implementation of AI-driven predictive maintenance requires a comprehensive strategy that includes data collection, analysis, and integration with existing maintenance practices. Successful adoption of AI-driven predictive maintenance can lead to significant benefits for oil and gas companies, including increased equipment uptime, extended asset lifespan, and enhanced operational efficiency. This paper reviews the current landscape of equipment management in the oil and gas industry, highlighting the limitations of traditional maintenance practices and the need for a more proactive approach. It then examines the principles and benefits of AI-driven predictive maintenance, showcasing real-world examples of its successful implementation. Finally, the paper discusses the challenges and considerations for implementing AI-driven predictive maintenance and provides recommendations for oil and gas companies looking to transform their equipment management practices. Keywords: Transforming Equipment; Management; Oil and Gas; AI-Driven; Predictive Maintenance.",OPS,https://www.semanticscholar.org/paper/df8bb43acbf82f63802f7cb2acc5ebc49e8e64ba
Toward Physics-Informed Machine-Learning-Based Predictive Maintenance for Power Converters—A Review,"Predictive maintenance for power electronic converters has emerged as a critical area of research and development. With the rapid advancements in deep-learning techniques, new possibilities have emerged for enhancing the performance and reliability of power converters. However, addressing challenges related to data resources, physical consistency, and generalizability has become crucial in achieving optimal strategies. This comprehensive review article presents an insightful overview of the recent advancements in the field of predictive maintenance for power converters. It explores three paradigms: model-based approaches, data-driven techniques, and the emerging concept of physics-informed machine learning (PIML). By leveraging the integration of physical knowledge into machine-learning architectures, PIML holds great promise for overcoming the aforementioned concerns. Drawing upon the current state-of-art, this review identifies common trends, practical challenges, and significant research opportunities in the domain of predictive maintenance for power converters. The analysis covers a broad spectrum of approaches used for parameter identification, feature engineering, fault detection, and remaining useful life estimation. This article not only provides a comprehensive survey of recent methodologies but also highlights future trends, serving as a resource for researchers and practitioners involved in the development of predictive maintenance strategies for power converters.",OPS,https://www.semanticscholar.org/paper/72b9253b8d462f33bd92f99a81bb2a0253eb67f8
"Explainable Predictive Maintenance of Rotating Machines Using LIME, SHAP, PDP, ICE","Artificial Intelligence (AI) is a key component in Industry 4.0. Rotating machines are critical components in manufacturing industries. In the vast world of Industry 4.0, where an IoT network acts as a monitoring and decision-making system, predictive maintenance is quickly gaining importance. Predictive maintenance is a method that uses AI to handle potential problems before they cause breakdowns in operations, processes or systems. However, there is a significant issue with the AI models’ (also known as “black boxes”) inability to explain their decisions. This interpretability is vital for making maintenance decisions and validating the model’s reliability, leading to improved trust and acceptance of AI-driven predictive maintenance strategies. Explainable AI is the solution because it provides human-understandable insights into how the AI model arrives at its predictions. In this regard, the paper presents Explainable AI-based predictive maintenance of Industrial rotating machines. The proposed approach unfolds in four comprehensive stages: 1) Multi-sensor based multi-fault (5 different fault classes) data acquisition; 2) frequency-domain statistical feature extraction; and c) comparison of results for multiple AI algorithms, and d) XAI integration using “Local Interpretable Model Agnostic Explanation (LIME)”, “SHapley Additive exPlanation (SHAP)”, “Partial Dependence Plot (PDP)” and “Individual Conditional Expectation (ICE)” to interpret the results.",OPS,https://www.semanticscholar.org/paper/38350b2b3969040f0e7f153c6c143792f9a2ad65
Advancements in predictive maintenance for aging oil and gas infrastructure,"The oil and gas industry relies heavily on aging infrastructure to extract, transport, and process hydrocarbons. As these assets age, the risk of failures and downtime increases, leading to safety hazards and costly repairs. Predictive maintenance has emerged as a valuable strategy to mitigate these risks by using data-driven insights to predict equipment failures and schedule maintenance proactively. This review highlights advancements in predictive maintenance technologies for aging oil and gas infrastructure, focusing on the benefits and challenges of implementation. Advancements in sensor technology and data analytics have significantly improved the effectiveness of predictive maintenance in the oil and gas industry. Sensors installed on critical equipment collect real-time data on temperature, pressure, vibration, and other key parameters, providing insights into equipment health and performance. Data analytics tools analyze this data to identify patterns and trends indicative of potential failures, enabling operators to take preventive action before a breakdown occurs. Machine learning algorithms have also played a crucial role in enhancing predictive maintenance capabilities. These algorithms can process large volumes of data and learn from past equipment failures to predict future issues accurately. By continuously learning from new data, machine learning algorithms can improve their predictive accuracy over time, leading to more effective maintenance strategies. Despite these advancements, implementing predictive maintenance in aging oil and gas infrastructure poses several challenges. One major challenge is integrating new sensor technology with existing equipment, which may require retrofitting or upgrading existing assets. Another challenge is managing the vast amounts of data generated by sensors and analytics tools, which can strain existing IT infrastructure and require specialized expertise to analyze effectively. In conclusion, advancements in predictive maintenance technologies offer significant benefits for aging oil and gas infrastructure. By leveraging sensor technology, data analytics, and machine learning, operators can predict equipment failures, reduce downtime, and extend the life of critical assets. However, implementing these technologies requires careful planning and investment to overcome challenges related to integration, data management, and expertise.",OPS,https://www.semanticscholar.org/paper/3d9f58fbecbc9d275c127ea2babedbdc7dfa93e2
The internet of things,"When the Internet emerged more than two decades ago, it changed everything. But the Internet of Everything makes that pale in comparison. After two decades of networking and communication, 99% of things are still not networked. The Internet of Everything will disrupt several industries. That means new opportunities, businesses, experiences, and services, and big opportunities for people, companies, and countries. The Internet of Everything demands an intelligent network — a distributed, application-centric networking, computing and storage platform that connects things together, connects things to the Network and connects people and things to the cloud in ways that just weren't possible, or even imaginable, before.",IOTNET,https://www.semanticscholar.org/paper/4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f
Internet of Things for Smart Cities,"The Internet of Things (IoT) shall be able to incorporate transparently and seamlessly a large number of different and heterogeneous end systems, while providing open access to selected subsets of data for the development of a plethora of digital services. Building a general architecture for the IoT is hence a very complex task, mainly because of the extremely large variety of devices, link layer technologies, and services that may be involved in such a system. In this paper, we focus specifically to an urban IoT system that, while still being quite a broad category, are characterized by their specific application domain. Urban IoTs, in fact, are designed to support the Smart City vision, which aims at exploiting the most advanced communication technologies to support added-value services for the administration of the city and for the citizens. This paper hence provides a comprehensive survey of the enabling technologies, protocols, and architecture for an urban IoT. Furthermore, the paper will present and discuss the technical solutions and best-practice guidelines adopted in the Padova Smart City project, a proof-of-concept deployment of an IoT island in the city of Padova, Italy, performed in collaboration with the city municipality.",IOTNET,https://www.semanticscholar.org/paper/52f168c6c4f42294c4c9f9305bc88b6d25ffec9a
Blockchains and Smart Contracts for the Internet of Things,"Motivated by the recent explosion of interest around blockchains, we examine whether they make a good fit for the Internet of Things (IoT) sector. Blockchains allow us to have a distributed peer-to-peer network where non-trusting members can interact with each other without a trusted intermediary, in a verifiable manner. We review how this mechanism works and also look into smart contracts-scripts that reside on the blockchain that allow for the automation of multi-step processes. We then move into the IoT domain, and describe how a blockchain-IoT combination: 1) facilitates the sharing of services and resources leading to the creation of a marketplace of services between devices and 2) allows us to automate in a cryptographically verifiable manner several existing, time-consuming workflows. We also point out certain issues that should be considered before the deployment of a blockchain network in an IoT setting: from transactional privacy to the expected value of the digitized assets traded on the network. Wherever applicable, we identify solutions and workarounds. Our conclusion is that the blockchain-IoT combination is powerful and can cause significant transformations across several industries, paving the way for new business models and novel, distributed applications.",IOTNET,https://www.semanticscholar.org/paper/c998aeb12b78122ec4143b608b517aef0aa2c821
