Title,Abstract,Subfield,Link,IS_Relevant
An extension of the technology acceptance model for business intelligence systems: project management maturity perspective,"Business intelligence systems (BISs) refer to a wide range of technologies and applications useful for retrieving and analyzing a large amount of information with the goal to generate knowledge useful for making effective business decision. In order to investigate adoption of BISs in companies, we propose a model based on the technology acceptance model (TAM) that is expanded by variables representing the concept of a project management maturity (PMM). The survey on the sample of USA companies has been conducted with the chief information officer (CIO) as the main informant. A structural equation model has been developed in order to test the research model. Results indicate that TAM expanded with the notion of PMM is useful in increasing understanding of BISs adoption in companies.",IMP,https://www.semanticscholar.org/paper/9fd6b6971316cc16739aa04b8100062f22b8cc44,True
"The role of UTAUT, DOI, perceived technology security and game elements in internet banking adoption","Purpose The increasing innovation and urgent need of up-to-date and convenient information systems have gained high importance in financial sector. Several banks have deployed internet banking in order to reduce cost while improving customer services. Therefore, the growth of internet banking is limited and in many cases fallen short of expectations. The purpose of this paper is to develop an integrated model that combines technology, innovative and environmental factors altogether in order to understand customer’s intention to adopt, and intention to recommend internet banking in social networks. Design/methodology/approach In all, 398 valid responses were collected from customers of commercial banks, using convenience sampling approach. Data were analyzed using the structural equation modeling. Findings The findings show that integrated model has good explanatory power (78.3 percent) to predict customer’s intention to adopt internet banking. Findings also revealed that the interaction effect of gamification between user’s intention to adopt and user’s intention to recommend internet banking will be stronger when gamification effect is higher. Importance performance matrix analysis (IPMA) revealed that innovativeness and perceived technology security were the most important factors in order to determine user’s intention with regard to adoption of internet banking. Practical implications For policy-makers, it is suggested that they should focus on innovative characteristics and must ensure the possible environment for carrying out internet banking transaction. Advertising about new technology with adequate information may produce positive influence on user’s intention. Enjoyable internet banking website with reward system will help to improve user’s intention to adopt and intention to recommend internet banking with others, thus developers should introduce game features on internet banking website. Originality/value This study provides basis for further refinement of individual technology acceptance models and enrich the e-commerce literature adding innovative and game elements in interne banking adoption context. Additionally, the proposed model makes an important contribution in emerging e-commerce literature especially in the context of innovative and gamified internet banking.",IMP,https://www.semanticscholar.org/paper/df447efd0480cd64ab75b12230811c6a2cb9e24a,True
Exploring the contribution of the design characteristics of Information Systems' user interface to the adoption process,"Today, the user interface component of Information Systems (ISs) is attracting great attention, being improved continuously and contributing more to the success of technology adoption. Even though the user interface is deemed to be the tip of the iceberg, the capability of the user interface adds a lot to the Information Technology (IT) adoption process. This paper aims at developing a better understanding of the interface design characteristics and technological architecture that affect smoother user adoption. The authors investigated the technology adoption characteristics by performing a qualitative analysis that included semistructured in-depth interviews. A total of nine IS users and five IS developers participated in the study. Many interface design characteristics that are evaluated in the literature were also considered. This paper also presents a technology adoption taxonomy for classifying the factors that influence user technology adoption. The findings of the interviews, the proposed technology adoption taxonomy and the implications of these findings are discussed. Also, further research opportunities are described.",IMP,https://www.semanticscholar.org/paper/4454ec18f6cb65afac5435cec35cca86504acbfd,True
"The Impact of Gartner’s Maturity Curve, Adoption Curve, Strategic Technologies on Information Systems Research, with Applications to Artificial Intelligence, ERP, BPM, and RFID","ABSTRACT: How does technology maturity and adoption affect samples, research issues, and use of methodologies in information systems? What is a source of some research issues in strategic and emerging technologies? This paper addresses these questions and others using some frameworks generated by a well-known corporate research group. Gartner Group has been an icon to its corporate clients. However, Gartner has received only limited attention by academics. This paper examines three related frameworks used by Gartner for analyzing information systems (IS) and accounting information systems (AIS) research. Although researchers have previously examined the adoption curve, they generally have ignored the impact of the technology maturity curve and the interaction of the two curves. The paper generates a number of findings, including the finding that where a technology is on the maturity curve limits and facilitates the type of research questions that can be addressed regarding that technology. In addition, Ga...",IMP,https://www.semanticscholar.org/paper/c7f8363e96d1252796dc265c29e7b6e6635c6b17,True
Metaverse system adoption in education: a systematic literature review,"The evaluation of information systems (IS) models, which are employed to research the adoption or acceptance of metaverse systems, is thought to be a subject of major significance. Studying the adoption or acceptability of the metaverse system is not a recent study area, and many academics have taken on the task. We should be acquainted with the leading IS models used in this study trend to assess these models and give academics a comprehensive understanding of this study trend. The primary goal of this research, in contrast to previous reviews, is to systematically evaluate the metaverse research in education from the viewpoint of IS theories/models to offer a thorough pointer that might help the scholars to carry out additional research in metaverse acceptance. A total of 41 research that was published between 2011 and 2022 were examined in the present systematic review. The main study results showed that the Technology Acceptance Model (TAM) is recognized as the most widely used model in forecasting people’s intentions to uphold the metaverse system. Furthermore, it was discovered that SmartPLS (PLS-SEM) is a typical tool for validating metaverse models. In addition, the key research purpose covered in the bulk of the reviewed research is to study how students adopt or accept the metaverse system and the technology that supports it. Additionally, most of the research that was gathered was done in China, Taiwan, and the USA, accordingly. Additionally, in most of the evaluated research, it was discovered that university students were the primary respondents concerning data acquisition. These findings are anticipated to significantly improve both our comprehension of metaverse system study and the utilization of IS models.",IMP,https://www.semanticscholar.org/paper/2e89c4606d7f45f419f62799d3b06dc37480c4c1,True
Technology acceptance model of the Indonesian government financial reporting information systems,"This study applies the technology acceptance model to explore the government financial reporting information systems (GFRIS) in Indonesia. The model empirically tested using data gathered from 73 respondents of chief finance administration officer, revenue treasurer and expenditure treasurer in Surabaya City Government of Indonesia. Sampling technique used in this research is clustered sampling. The research model was tested by using the partial least squares structural equation modelling (PLS-SEM) approach. The results showed that all constructs in the TAM model were statistically significant. The findings suggest that experience has a positive impact on ease of use and usefulness. Conversely, gender as external variables has no effect on the ease of use and the usefulness of GFRIS. Findings from this study contribute to the literature on user acceptance of information systems and provide insights to assess the user acceptance by focusing on user experience in the government and financial context.",IMP,https://www.semanticscholar.org/paper/e32654a8b174329fd49de41cea12477e1fb835cc,True
User Acceptance of Hedonic Information Systems,"This paper studies the differences in user acceptance models for productivity-oriented (or utilitarian) and pleasure-oriented (or hedonic) information systems. Hedonic information systems aim to provide self-fulfilling rather than instrumental value to the user, are strongly connected to home and leisure activities, focus on the fun-aspect of using information systems, and encourage prolonged rather than productive use. The paper reports a cross-sectional survey on the usage intentions for one hedonic information system. Analysis of this sample supports the hypotheses that perceived enjoyment and perceived ease of use are stronger determinants of intentions to use than perceived usefulness. The paper concludes that the hedonic nature of an information system is an important boundary condition to the validity of the technology acceptance model. Specifically, perceived usefulness loses its dominant predictive value in favor of ease of use and enjoyment.",IMP,https://www.semanticscholar.org/paper/fe7789110de0535f0bcfb3755a737e4b779975b1,True
Enhancing PLS-SEM-Enabled Research with ANN and IPMA: Research Study of Enterprise Resource Planning (ERP) Systems’ Acceptance Based on the Technology Acceptance Model (TAM),"PLS-SEM has been used recently more and more often in studies researching critical factors influencing the acceptance and use of information systems, especially when the technology acceptance model (TAM) is implemented. TAM has proved to be the most promising model for researching different viewpoints regarding information technologies, tools/applications, and the acceptance and use of information systems by the employees who act as the end-users in companies. However, the use of advanced PLS-SEM techniques for testing the extended TAM research models for the acceptance of enterprise resource planning (ERP) systems is scarce. The present research aims to fill this gap and aims to show how PLS-SEM results can be enhanced by advanced techniques: artificial neural network analysis (ANN) and Importance–Performance Matrix Analysis (IPMA). ANN was used in this research study to overcome the limitations of PLS-SEM regarding the linear relationships in the model. IPMA was used in evaluating the importance and performance of factors/drivers in the SEM. From the methodological point of view, results show that the research approach with ANN artificial intelligence complements the results of PLS-SEM while allowing the capture of nonlinear relationships between the variables of the model and the determination of the relative importance of each factor studied. On other hand, IPMA enables the identification of factors with relatively low performance but relatively high importance in shaping dependent variables.",IMP,https://www.semanticscholar.org/paper/cfb5781b02682bdd49bd367d6e2fc633a95ba128,True
Understanding Technology Acceptance of Government Information Systems from Employees' Perspective,"The purpose of this paper is to test the unified theory of acceptance and use of technology (UTAUT) in the government-to-government environment and determine the influence of different moderating factors of technology acceptance by government employees. By means of a thorough review of the literature in this area, the paper investigates the application of UTAUT through empirical research on the technology acceptance of the E-recovery system by government employees in different governmental organizations. The empirical data from 384 respondents revealed that performance expectancy and social influence determine employees' behavioral intention. Moreover, gender invariance was detected, but employees' age and experience difference was detected as a moderating factor of the model. The findings of the paper can help those involved in information system development, implementation, and use to take the right actions to achieve maximum adoption of the technology, especially if the use of the technology is mandatory for the users.",IMP,https://www.semanticscholar.org/paper/b7a2b9d99275e61367b8825b2b51d8285b979d18,True
Information Technology to the Rescue? Explaining the Acceptance of Emergency Response Information Systems by Firefighters,"Improving the efficacy of emergency responses with digital means is receiving increasing attention. Currently, several innovative information technologies and systems are being developed to raise the situation awareness of first responders like firefighters. Among them, emergency response information systems (ERIS) appear to provide a particularly promising platform, which helps to gather, analyze, and share relevant information during emergencies. However, the conditions under which firefighters accept or reject such systems remain unclear. Existing theories explain the acceptance of information technologies only on a general level that does not consider the specific usage constraints existing in the firefighter domain. To fill this literature gap, we propose a detailed, domain-specific acceptance model with factors that explain the acceptance of ERIS by firefighters. It combines findings of the user satisfaction and the technology acceptance literature and was developed based on the input of 82 domain experts. An evaluation of the acceptance model in a survey with 212 firefighters from Germany indicates that it is effective in predicting a firefighter's intention to use an ERIS. The identified acceptance factors provide guidance for the design and evaluation of ERIS, enabling the so far mostly theoretical benefits of ERIS to be transferred into practical applications more effectively.",IMP,https://www.semanticscholar.org/paper/c7d5016695adff4fba96dd32f8b698a37d5d7fa3,True
"The Use of a Technology Acceptance Model (TAM) to Predict Patients’ Usage of a Personal Health Record System: The Role of Security, Privacy, and Usability","Personal health records (PHR) systems are designed to ensure that individuals have access and control over their health information and to support them in being active participants rather than passive ones in their healthcare process. Yet, PHR systems have not yet been widely adopted or used by consumers despite their benefits. For these advantages to be realized, adoption of the system is necessary. In this study, we examined how self-determination of health management influences individuals’ intention to implement a PHR system, i.e., their ability to actively manage their health. Using an extended technology acceptance model (TAM), the researchers developed and empirically tested a model explaining public adoption of PHRs. In total, 389 Saudi Arabian respondents were surveyed in a quantitative cross-sectional design. The hypotheses were analysed using structural equation modelling–partial least squares (SEM-PLS4). Results indicate that PHR system usage was influenced by three major factors: perceived ease of use (PEOU), perceived usefulness (PU), and security towards intention to use. PHR PEOU and PHR intention to use were also found to be moderated by privacy, whereas usability positively moderated PHR PEOU and PHR intention to use and negatively moderated PHR PU and PHR intention to use. For the first time, this study examined the use of personal health records in Saudi Arabia, including the extension of the TAM model as well as development of a context-driven model that examines the relationship between privacy, security, usability, and the use of PHRs. Furthermore, this study fills a gap in the literature regarding the moderating effects of privacy influence on PEOU and intention to use. Further, the moderating effects of usability on the relationship between PEOU, PU, and intention to use. Study findings are expected to assist government agencies, health policymakers, and health organizations around the world, including Saudi Arabia, in understanding the adoption of personal health records.",IMP,https://www.semanticscholar.org/paper/bb4d26de3bc5db891b4c146c3c487a2ed59aa88f,True
The Application of Acceptance Models to Human Resource Information Systems: A Literature Review,"Technology acceptance by users has been extensively studied in recent years in various fields such as technologies for learning, e-commerce, and business technologies. This review focuses specifically on Human Resource Information Systems (HRIS) and its acceptance by users. Given their widespread use in organisations, HRIS acceptance has been researched but not synthesised in any way. This article aims to review the effectiveness of the classical TAM and UTAUT models commonly used for new technologies and to identify the variables added to these models to better predict HRIS acceptance by employees. It also highlights the importance of the human-machine-organisation relationship to contribute to the understanding of HRIS acceptance in professional environments. This review confirms the effectiveness of the TAM and UTAUT models and proposes to develop them by (a) variables reffering to technological characteristics (security, system response time, and the data quality implemented in the system), (b) user satisfaction with the system, and (c) organisational variables (expected role of the HR department). The discussion focuses on the retroaction possibilities between the different Human-Machine-Organisation relation levels.",IMP,https://www.semanticscholar.org/paper/3b588b8c87dba4ec87628c30c90957c88440242b,True
Trends on Using the Technology Acceptance Model (TAM) for Online Learning: A Bibliometric and Content Analysis,"The technology acceptance model (TAM) is an information systems model that models how consumers use and accept technology. Scholars have implemented TAM widely to examine the effectiveness and ease of use of online learning. Therefore, this analysis comprehensively analyses TAM’s role in accepting online learning platforms by conducting bibliometric and content analysis based on the PRISMA framework. Insights into technology acceptance models were determined by bibliometrics analysis with VosViewer and content analysis. Methods: This study expanded all research from 2002 to 2020. A sum of 120 publications was analysed in January 2022 as documented in the Scopus database after applying the including and excluding criteria in addition to the manual evaluation. Results: This review’s findings identified the most compelling subjects covered by the journal. Most prolific countries, educational institutions, Journals, and authors were identified. Additionally, the results demonstrate several significant models for technology acceptance; several online learning environments were outlined (MOOC, Moodle, E-learning, flipped learning, and blended learning). Conclusion: The research presents a roadmap for potential researchers, concentrating on critical areas where success is possible. However, more research is required to utilize the TAM model and incorporate different online learning environments.",IMP,https://www.semanticscholar.org/paper/10150ee05e073ba07905644a421e1df615ca577a,True
Machines that feel: behavioral determinants of attitude towards affect recognition technology—upgrading technology acceptance theory with the mindsponge model,"The rise of emotional AI signals a new era in human-machine relations where intelligent machines not only feel but also feed on human emotions as statistical fodder with the goal of reshaping our behavior. Unlike many smart technologies, emotion-recognition systems sense, monitor, harvest and analyze data extracted from a person’s non-conscious or psycho-physical state, often without their knowledge or consent. As a far more invasive manner of surveillance capitalism, the technological adoption of emotional AI is problematized by a myriad of legal, ethical, cultural, and scientific issues. To better understand the behavioral factors determining an individual’s attitude towards this emerging technology, we first identify five major tensions that may impinge on adoption. Second, we extend the Technological Acceptance Model (TAM) (Davis, 1989 ) model with insights from the mindsponge model of information filtering (Vuong and Napier, 2015 ) along with quantitative affordances offered by the Bayesian computational approach. Our analysis was conducted based on a multi-national dataset surveying perceptions of 1015 young adults (age 18–27) regarding emotional AI applications and their socio-cultural characteristics such as income, region, religiosity, and home country politics. These characteristics are fed into our Bayesian multi-level models as varying intercepts so that we can systematically measure and compare the effects of various behavioral determinants on the attitudes of respondents towards non-conscious data harvesting by government and private sector actors. Critically, this study finds respondents who feel more familiar with, and perceive more utilities in AI technologies, as well as rate themselves as more restrained from heated arguments on social media, feel less threatened by the practice of non-conscious data harvesting by both government and private sector actors. Our findings offer a fertile platform for further exploration of the intersection between psychology, culture, and emotion-recognition technologies as well as important insights for policymakers wishing to ensure design and regulation of the technology serve the best interests of society.",IMP,https://www.semanticscholar.org/paper/b5cc844c579179c30db30a95104e5d2aa3c7e711,True
"User Acceptance of Information Technology: System Characteristics, User Perceptions and Behavioral Impacts","Abstract Lack of user acceptance has long been an impediment to the success of new information systems. The present research addresses why users accept or reject information systems and how user acceptance is affected by system design features. The technology acceptance model (TAM) specifies the causal relationships between system design features, perceived usefulness, perceived ease of use, attitude toward using, and actual usage behavior. Attitude theory from psychology provides the rationale for hypothesized model relationships, and validated measures were used to operationalize model variables. A field study of 112 users regarding two end-user systems was conducted to test the hypothesized model. TAM fully mediated the effects of system characteristics on usage behavior, accounting for 36% of the variance in usage. Perhaps the most striking finding was that perceived usefulness was 50% more influential than ease of use in determining usage, underscoring the importance of incorporating the appropriate functional capabilities in new systems. Overall, TAM provides an informative representation of the mechanisms by which design choices influence user acceptance, and should therefore be helpful in applied contexts for forecasting and evaluating user acceptance of information technology. Implications for future research and practice are discussed.",IMP,https://www.semanticscholar.org/paper/89662b1305051451a9ab3ece083961921092a063,True
Modified technology acceptance model for hospital information system evaluation – a case study,"Hospital Information Systems (HIS) has been widely used in Indonesia. This implementation in hospital needs comprehensive, integrated information system designed to manage all the aspects of a hospital's operation. One of the factors that currently plays an important role in the successful HIS’s application is the user factor. The hospital can evaluate HIS from user factor, so that it becoming better, perfect and can support the objectives, vision and mission of the hospital. This study aims to use the Modified Technology Acceptance Model created in Structural Equation Modeling (SEM) and tested using the software Amos 20 to determine the variables that most influence in HIS’s application using in several hospitals in Sleman, Daerah Istimewa Yogyakarta Province, Indonesia. Data collected by distributing questionnaires to employees of D grade hospitals in Sleman district. The results from this study are seven variables that may influence the user in using HIS (Subjective Norm, Perceived Usefulness, Perceived Ease of Use, User Satisfaction, Behavior Intention to Use, Attitude Toward Using, Actual System Usage) and significant or insignificant relationship among them.",IMP,https://www.semanticscholar.org/paper/9af09edea729b2d907519533d619d19d42f3e6ff,True
Applying the technology acceptance model to the introduction of mobile healthcare information systems,"This study presents an extended technology acceptance model (TAM) for exploring the factors that affect users’ intention to employ mobile healthcare information systems. This study aims at exploring the utilisation of mobile phones in healthcare environments and investigating the expectations and intentions regarding the implementation of mobile healthcare information systems in Jordan. Therefore, a questionnaire was designed using a Likert-scale method. The questionnaire was distributed through convenience sampling. The proposed model was empirically tested using data collected from a survey of 25 questions. Through this survey, 450 questionnaires were distributed and 366 ones were returned, or about (81.3%) were valid for analysis. The partial least squares (PLS) structural equation analysis (Ringle et al., 2005) was used to evaluate the causal model. The researchers find that the perceived ease of use has the most significant influence on the respondents’ behavioural intention to use mobile healthcare information systems. This study provides quantified indicators about mobile healthcare information systems and suggests a model that might help in understanding mobile healthcare information systems environment in Jordan.",IMP,https://www.semanticscholar.org/paper/fd8ce062a503523ecf4dba7c7bad951fe47b6352,True
“Assessment of the social influence and facilitating conditions that support nurses’ adoption of hospital electronic information management systems (HEIMS) in Ghana using the unified theory of acceptance and use of technology (UTAUT) model”,"BackgroundHospital electronic information management systems (HEIMS) are widely used in Ghana, and hence its performance must be carefully assessed. Nurses as clinical health personnel are the largest cluster of hospital staff and are the pillar of healthcare delivery. Therefore, they play a crucial role in the adoption and assessment of HEIMSs in Ghana. This report sought to assess the “Social Influence” (SI) and “Facilitating Conditions” (FC) that support Nurses’ Acceptance of HEIMS in Ghana using the “Unified Theory of Acceptance and Use of Technology” (UTAUT) model.MethodsThis study applied a non-experimental survey design. An electronic platform questionnaire on smartphones was used to collect data on 660 nurses. Statistically, AMOS Structural Equation Modelling (SEM) version 22.0 was employed to examine the research model.Results“Behavioral Intention” (BI) to HEIMS use was significantly predicted by SI and FC (p < 0.001). Notably, both SI and FC had an influence on nurses’ use behavior (UB) with behavioral intention (BI) as the mediator, which explains a total of 42.1% variance in the intention of nurses to use HEIMS. Likewise, UB of HEIMS was also significantly predicted by SI (R2 = 43.2) and BI (R2 = 0.39.6) with both constructs explaining a total of 51.7% of the variance in nurses’ acceptance to use HEIMS.ConclusionNurses’ adoption of HEIMS in terms of the UB was influenced by SI and BI, whiles SI and FC had the strongest influence on BI (serving as mediator) of UB to adopt and use HEIMS among the nurses in Ghanaian hospitals.",IMP,https://www.semanticscholar.org/paper/4f993f5b2c794ba8caf2bf1a532b4d6f00b8727e,True
Factors that affect acceptance and use of information systems within the Maritime industry in developing countries,"Purpose Although information and communication technology has become a significant driver for organizational efficiency and effectiveness, there is inadequate empirical research on technology acceptance in the maritime industry especially in developing countries. Literature on how behavior and attitude influence technology acceptance is non-existent. This study therefore aims to augment existing literature on technology acceptance in developing countries with particular emphasis on the maritime industry. Design/methodology/approach The study extended the unified theory of acceptance and use of technology (UTAUT) model to investigate the factors that affect the acceptance and use of INTTRA: a multi-carrier booking and shipping system designed to facilitate ocean trade worldwide. Responses from 198 subjects, collected through a questionnaire, were analyzed using partial least square structural equation modeling. Findings The research model confirmed significant influences of performance expectancy, facilitating conditions, anxiety and attitude towards use on users’ intention to use INTTRA. In contrast, social influence, effort expectancy and self-efficacy did not significantly influence intention to use. Although these findings confirm some proposed relationships in the UTAUT model, it contradicted the cultural dimension argument that developing countries with higher degrees of femininity pay less attention to performance and high attention to social influence. Research limitations/implications The study contributes to knowledge in the area of information systems and technology acceptance in developing countries. Particularly, it seeks to expand literature on adoption within the maritime industry. The study is limited to the sample used for the study, as it used participants from only one country. However, the findings are not generalized for the entire maritime industry but rather Ghana. Originality/value The originality of the study is derived from the provision of literature on adoption within the maritime industry in developing countries. It also provided evidence that challenges existing knowledge on characteristics of countries that exhibits high level of femininity culture as proposed by Hofstede.",IMP,https://www.semanticscholar.org/paper/aa80c0f8b2a4d226ee7b52df9e69437bd9e87643,True
Cloud-based accounting information systems usage and its impact on Jordanian SMEs’ performance: the post-COVID-19 perspective,"Purpose The purpose of this study is to examine the factors influencing the usage of cloud-based accounting information systems (AIS) in the crisis era (i.e. the COVID-19 pandemic) by expanding the unified theory of acceptance and use of technology (UTAUT) with new related critical factors. Design/methodology/approach A quantitative research approach based on a cross-sectional online questionnaire was used for collecting empirical data from 438 potential and current users of cloud-based AIS. Structural equation modeling based on analysis of a moment structures 25.0 was applied in the data analysis. Findings The outcome of the structural path revealed that performance expectancy, social motivation, COVID-19 risk (COV-19 PR) and trust (TR) were significantly influencing users’ behavioral intention (BI) toward using cloud-based AIS and explained 71% of its variance. While, contrary to what is expected, the impact of effort expectancy and perceived security risk (SEC) on BI was insignificant. In addition, BI was revealed to influence the actual usage behaviors and explained 74% of its variance. The outcome factors: communication quality (CQ) and decision quality (DQ) were significantly influenced by the usage of cloud-based AIS. Practical implications The current research would be valuable for small- and medium-sized enterprises officials and policymakers to illustrate the relatively low rates of cloud-based AIS and formulate strategies to boost the acceptance and use of cloud-based AIS by Jordanian users, where cloud-based services are still deemed as an innovation. Originality/value To the best of the authors’ knowledge, the current study is the first academic paper that extends the UTAUT by integrating additional factors: TR, SEC and COV-19 PR. In addition to two outcome variables: CQ and DQ, to study the cloud-based AIS in the Jordanian setting beyond the COVID-19 pandemic. The current research contributes to the academic knowledge on information technology information system adoption by considering cloud accounting acceptance and use and integration into the work practices of users through the BIs and actual use of cloud-based AIS in Jordan.",IMP,https://www.semanticscholar.org/paper/f52853820e449af4699231480979e0e38e1cbbe8,True
An overview of patient acceptance of Health Information Technology in developing countries: a review and conceptual model,"The potential to improve the quality, efficiency, outcomes, patient safety and reduce cost of healthcare by Health Information Technology (HIT) has been established by researchers. But unfortunately HIT systems are not properly utilized or are not widely available. This problem is even more glaring in developing countries. This article presents a review of some available HIT systems in order to assess the level of their presence and the technology used in developing them. Works related to acceptance of HIT systems were also reviewed so as to study the gaps in this area and propose a solution in order to fill the gaps identified. The problems discovered from this review include lack of availability of these systems especially in developing countries, low rate of HIT systems acceptance and insufficient works on patient acceptance of HIT systems. Studying the factors that affect the acceptance of HIT systems by patients and considering the factors while developing the systems will play a significant role in getting over the aforementioned limitations. As Technology Acceptance Model (TAM) is one of the most popular models for studying users' perception and acceptance of Information System (IS)/Information Technology (IT), we proposed a conceptual model of HIT acceptance in developing countries based on TAM.",IMP,https://www.semanticscholar.org/paper/64bf3ec3a40e756cd7194a25cab442726840210d,True
"Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model","Much previous research has established that perceived ease of use is an important factor influencing user acceptance and usage behavior of information technologies. However, very little research has been conducted to understand how that perception forms and changes over time. The current work presents and tests an anchoring and adjustment-based theoretical model of the determinants of system-specific perceived ease of use. The model proposes control (internal and external--conceptualized as computer self-efficacy and facilitating conditions, respectively), intrinsic motivation (conceptualized as computer playfulness), and emotion (conceptualized as computer anxiety) as anchors that determine early perceptions about the ease of use of a new system. With increasing experience, it is expected that system-specific perceived ease of use, while still anchored to the general beliefs regarding computers and computer use, will adjust to reflect objective usability, perceptions of external control specific to the new system environment, and system-specific perceived enjoyment. The proposed model was tested in three different organizations among 246 employees using three measurements taken over a three-month period. The proposed model was strongly supported at all points of measurement, and explained up to 60% of the variance in system-specific perceived ease of use, which is twice as much as our current understanding. Important theoretical and practical implications of these findings are discussed.",IMP,https://www.semanticscholar.org/paper/5837c48dc665b0de393e1de3a9bc1994d5dc3f12,True
Predicting User Intentions: Comparing the Technology Acceptance Model with the Theory of Planned Behavior,"Information systems IS cannot be effective unless they are used. However, people sometimes do not use systems that could potentially increase their performance. This study compares two models that predict an individual's intention to use an IS: the technology acceptance model TAM and the theory of planned behavior TPB. The comparison was designed to be as fair as possible, not favoring one model over the other. Both TAM and TPB predicted intention to use an IS quite well, with TAM having a slight empirical advantage. TAM is easier to apply, but only supplies very general information on users' opinions about a system. TPB provides more specific information that can better guide development.",IMP,https://www.semanticscholar.org/paper/a3c3c084d4c30cf40e134314a5dcaf66b4019171,True
Applying the Technology Acceptance Model and Flow Theory to Online Consumer Behavior,"In this study, we consider the online consumer as both a shopper and a computer user. We test constructs from information systems (Technology Acceptance Model), marketing (Consumer Behavior), and psychology (Flow and Environmental Psychology) in an integrated theoretical framework of online consumer behavior. Specifically, we examine how emotional and cognitive responses to visiting a Web-based store for the first time can influence online consumers' intention to return and their likelihood to make unplanned purchases. The instrumentation shows reasonably good measurement properties and the constructs are validated as a nomological network.A questionnaire-based empirical study is used to test this nomological network. Results confirm the double identity of the online consumer as a shopper and a computer user because both shopping enjoyment and perceived usefulness of the site strongly predict intention to return. Our results on unplanned purchases are not conclusive. We also test some individual and Web site factors that can affect the consumer's emotional and cognitive responses. Product involvement, Web skills, challenges, and use of value-added search mechanisms all have a significant impact on the Web consumer. The study provides a more rounded, albeit partial, view of the online consumer and is a significant steptowards a better understanding of consumer behavior on the Web. The validated metrics should be of use to researchers and practitioners alike.",IMP,https://www.semanticscholar.org/paper/a0edefd3f11d8295c986723824684c81a8782c27,True
Investigating a theoretical framework for e-learning technology acceptance,"E-learning has gained recognition and fame in delivering and distributing educational resources, and the same has become possible with the occurrence of Internet and Web technologies. The research seeks to determine the factors that influence students' acceptance of E-learning and to find out the way these factors determine the students' intention to employ E-learning. A theoretical framework was developed based on the technology acceptance model (TAM). To obtain information from the 270 university students who utilized the E-learning system, a questionnaire was formulated. The results revealed that “social influence, perceived enjoyment, self-efficacy, perceived usefulness, and perceived ease of use” are the strongest and most important predictors in the intention of and students towards E-learning systems. The outcomes offer practical implications for practitioners, lawmakers, and developers in effective E-learning systems implementation to improve ongoing interests and activities of university students in a virtual E-learning atmosphere, valuable recommendations for E-learning practices are given by the research findings, and these may turn out to be as guidelines for the efficient design of E-learning systems.",IMP,https://www.semanticscholar.org/paper/333b318fbb81f6730661ea2e9e28cd928fb9bdcd,True
The Acceptance of Using Information Technology for Disaster Risk Management: A Systematic Review,". The numbers of natural disaster events are continuously affecting human and the world economics. For coping with disaster, several sectors try to develop the frameworks, systems, technologies and so on. However, there are little researches focusing on the usage behavior of Information Technology (IT) for disaster risk management (DRM). Therefore, this study investigates the affecting factors on the intention to use IT for mitigating disaster’s impacts. This study conducted a systematic review with the academic researches during 2011-2018. Two important factors from the Technology Acceptance Model (TAM) and others are used in describing individual behavior. In order to investigate the potential factors, the technology platforms are divided into nine types. According to the findings, computer software such as GIS applications are frequently used for simulation and spatial data analysis. Social media is preferred among the first choices during disaster events in order to communicate about situations and damages. Finally, we found five major potential factors which are Perceived Usefulness (PU), Perceived Ease of Use (PEOU), information accessibility, social influence, and disaster knowledge. Among them, the most essential one of using IT for disaster management is PU, while PEOU and information accessibility are more important in the web platforms.",IMP,https://www.semanticscholar.org/paper/165a82e2791c0c0b9998708e2a9c4284a586f19f,True
Theories Integrated With Technology Acceptance Model (TAM) in Online Learning Acceptance and Continuance Intention: A Systematic Review,"Since its inception, Technology Acceptance Model (TAM) has been a commonly adopted theory for understanding users’ acceptance of various types of information systems (e.g., online learning systems). Over the years, different information systems theories have been integrated into TAM to further the understanding of users’ intention to accept online learning. To examine the literature, four databases were utilized to discover research articles examining the online learning acceptance and continuance intention of users (e.g., students and teachers). The findings of the systematic review revealed that Task Technology Fit and Theory of Planned Behavior are the most integrated and educationally successful theories into TAM. Meanwhile, course information, satisfaction, perceived usefulness, attitude, system quality, perceived ease of use, and academic performance are the essential drivers for the acceptance or continuance usage of online learning systems. These findings serve as an evidence and reference for educational institutions in developing policies and strategies for the implementation of an online education.",IMP,https://www.semanticscholar.org/paper/7da468674f85c3cc647de17010ad780292f4f38d,True
